Date,Hour,Month,Gender,Age,Nationality,Day
2024-01-03,18,1,M,42,Foreigner,Wednesday
2024-01-03,18,1,F,42,Local,Wednesday
2024-01-03,11,1,F,42,Local,Wednesday
2024-01-03,15,1,M,31,Local,Wednesday
2024-01-03,10,1,M,54,Local,Wednesday
2024-01-03,13,1,F,26,Local,Wednesday
2024-01-03,17,1,M,21,Local,Wednesday
2024-01-03,15,1,M,22,Local,Wednesday
2024-01-03,17,1,F,20,Local,Wednesday
2024-01-03,18,1,M,60,Foreigner,Wednesday
2024-01-03,12,1,M,59,Local,Wednesday
2024-01-03,15,1,M,39,Local,Wednesday
2024-01-03,11,1,M,53,Local,Wednesday
2024-01-03,12,1,F,28,Foreigner,Wednesday
2024-01-03,12,1,M,36,Foreigner,Wednesday
2024-01-03,13,1,F,43,Local,Wednesday
2024-01-03,10,1,M,44,Local,Wednesday
2024-01-03,18,1,F,41,Local,Wednesday
2024-01-03,11,1,F,48,Local,Wednesday
2024-01-03,16,1,F,55,Local,Wednesday
2024-01-03,17,1,M,45,Local,Wednesday
2024-01-03,15,1,M,67,Local,Wednesday
2024-01-03,11,1,M,45,Local,Wednesday
2024-01-03,14,1,M,27,Local,Wednesday
2024-01-03,17,1,F,25,Foreigner,Wednesday
2024-01-03,10,1,M,54,Local,Wednesday
2024-01-03,17,1,M,66,Local,Wednesday
2024-01-03,17,1,M,43,Foreigner,Wednesday
2024-01-03,16,1,M,55,Local,Wednesday
2024-01-03,11,1,F,19,Local,Wednesday
2024-01-03,10,1,M,38,Foreigner,Wednesday
2024-01-03,13,1,M,54,Local,Wednesday
2024-01-03,15,1,F,23,Local,Wednesday
2024-01-03,15,1,F,39,Local,Wednesday
2024-01-03,18,1,F,24,Local,Wednesday
2024-01-03,18,1,F,30,Local,Wednesday
2024-01-03,18,1,M,42,Foreigner,Wednesday
2024-01-03,10,1,F,55,Local,Wednesday
2024-01-03,12,1,M,67,Foreigner,Wednesday
2024-01-03,15,1,M,39,Local,Wednesday
2024-01-03,14,1,M,58,Local,Wednesday
2024-01-03,16,1,M,41,Local,Wednesday
2024-01-03,17,1,F,49,Local,Wednesday
2024-01-03,18,1,F,19,Foreigner,Wednesday
2024-01-03,15,1,M,58,Local,Wednesday
2024-01-03,15,1,M,29,Local,Wednesday
2024-01-03,10,1,M,35,Local,Wednesday
2024-01-03,10,1,M,54,Local,Wednesday
2024-01-03,10,1,M,68,Local,Wednesday
2024-01-03,13,1,M,24,Local,Wednesday
2024-01-03,16,1,F,59,Local,Wednesday
2024-01-03,11,1,M,44,Foreigner,Wednesday
2024-01-03,11,1,F,62,Foreigner,Wednesday
2024-01-03,13,1,F,27,Local,Wednesday
2024-01-03,12,1,M,47,Local,Wednesday
2024-01-03,12,1,M,28,Local,Wednesday
2024-01-03,17,1,F,26,Local,Wednesday
2024-01-03,15,1,F,43,Foreigner,Wednesday
2024-01-03,12,1,M,64,Foreigner,Wednesday
2024-01-03,14,1,F,37,Local,Wednesday
2024-01-03,15,1,M,20,Foreigner,Wednesday
2024-01-03,18,1,M,34,Local,Wednesday
2024-01-03,15,1,M,67,Local,Wednesday
2024-01-03,17,1,M,63,Local,Wednesday
2024-01-03,15,1,F,43,Local,Wednesday
2024-01-03,18,1,F,33,Foreigner,Wednesday
2024-01-03,18,1,F,27,Local,Wednesday
2024-01-03,16,1,M,69,Local,Wednesday
2024-01-03,10,1,F,44,Local,Wednesday
2024-01-03,15,1,F,38,Local,Wednesday
2024-01-03,15,1,M,39,Local,Wednesday
2024-01-03,14,1,M,68,Local,Wednesday
2024-01-03,11,1,M,43,Foreigner,Wednesday
2024-01-03,14,1,M,29,Local,Wednesday
2024-01-03,16,1,F,64,Foreigner,Wednesday
2024-01-03,18,1,F,55,Foreigner,Wednesday
2024-01-03,18,1,M,28,Local,Wednesday
2024-01-03,13,1,M,40,Local,Wednesday
2024-01-03,11,1,F,48,Foreigner,Wednesday
2024-01-03,11,1,F,48,Local,Wednesday
2024-01-03,18,1,M,29,Local,Wednesday
2024-01-03,15,1,M,62,Foreigner,Wednesday
2024-01-03,15,1,M,56,Local,Wednesday
2024-01-03,14,1,F,60,Foreigner,Wednesday
2024-01-03,10,1,F,22,Local,Wednesday
2024-01-03,15,1,F,62,Local,Wednesday
2024-01-03,10,1,M,48,Local,Wednesday
2024-01-03,11,1,F,68,Local,Wednesday
2024-01-03,12,1,F,51,Local,Wednesday
2024-01-03,16,1,F,18,Local,Wednesday
2024-01-03,13,1,F,23,Local,Wednesday
2024-01-03,12,1,M,21,Local,Wednesday
2024-01-03,11,1,M,38,Local,Wednesday
2024-01-03,17,1,M,41,Foreigner,Wednesday
2024-01-03,17,1,M,20,Foreigner,Wednesday
2024-01-03,13,1,M,32,Local,Wednesday
2024-01-03,17,1,F,25,Local,Wednesday
2024-01-03,18,1,M,67,Foreigner,Wednesday
2024-01-03,17,1,M,59,Local,Wednesday
2024-01-03,10,1,M,49,Foreigner,Wednesday
2024-01-03,14,1,F,55,Foreigner,Wednesday
2024-01-03,17,1,F,31,Local,Wednesday
2024-01-03,17,1,M,50,Local,Wednesday
2024-01-03,13,1,M,42,Foreigner,Wednesday
2024-01-03,11,1,F,65,Local,Wednesday
2024-01-03,10,1,F,31,Local,Wednesday
2024-01-03,13,1,M,57,Foreigner,Wednesday
2024-01-03,13,1,F,49,Local,Wednesday
2024-01-03,13,1,F,30,Local,Wednesday
2024-01-03,17,1,M,53,Local,Wednesday
2024-01-03,14,1,F,33,Local,Wednesday
2024-01-03,11,1,F,70,Local,Wednesday
2024-01-03,16,1,M,65,Foreigner,Wednesday
2024-01-03,18,1,M,45,Local,Wednesday
2024-01-03,10,1,F,31,Foreigner,Wednesday
2024-01-03,17,1,M,68,Local,Wednesday
2024-01-03,14,1,M,35,Local,Wednesday
2024-01-03,13,1,F,34,Local,Wednesday
2024-01-03,18,1,F,67,Local,Wednesday
2024-01-03,15,1,M,40,Local,Wednesday
2024-01-03,15,1,F,31,Local,Wednesday
2024-01-03,13,1,M,58,Local,Wednesday
2024-01-03,15,1,F,18,Local,Wednesday
2024-01-03,14,1,M,53,Local,Wednesday
2024-01-04,11,1,M,40,Local,Thursday
2024-01-04,17,1,M,69,Local,Thursday
2024-01-04,12,1,F,49,Local,Thursday
2024-01-04,10,1,F,22,Local,Thursday
2024-01-04,12,1,M,33,Local,Thursday
2024-01-04,16,1,M,55,Local,Thursday
2024-01-04,17,1,F,52,Foreigner,Thursday
2024-01-04,12,1,M,70,Local,Thursday
2024-01-04,16,1,F,35,Local,Thursday
2024-01-04,14,1,F,64,Local,Thursday
2024-01-04,16,1,F,38,Local,Thursday
2024-01-04,17,1,M,39,Local,Thursday
2024-01-04,17,1,F,51,Foreigner,Thursday
2024-01-04,14,1,F,52,Foreigner,Thursday
2024-01-04,10,1,F,38,Local,Thursday
2024-01-04,13,1,M,22,Local,Thursday
2024-01-04,13,1,M,39,Local,Thursday
2024-01-04,16,1,M,41,Local,Thursday
2024-01-04,14,1,F,70,Foreigner,Thursday
2024-01-04,10,1,M,38,Local,Thursday
2024-01-04,12,1,F,30,Local,Thursday
2024-01-04,11,1,M,68,Local,Thursday
2024-01-04,11,1,M,55,Local,Thursday
2024-01-04,16,1,M,41,Foreigner,Thursday
2024-01-04,13,1,F,46,Local,Thursday
2024-01-04,12,1,M,53,Foreigner,Thursday
2024-01-04,14,1,M,64,Local,Thursday
2024-01-04,16,1,M,37,Local,Thursday
2024-01-04,12,1,M,25,Local,Thursday
2024-01-04,17,1,M,31,Foreigner,Thursday
2024-01-04,15,1,F,35,Local,Thursday
2024-01-04,14,1,M,50,Local,Thursday
2024-01-04,14,1,F,69,Local,Thursday
2024-01-04,15,1,M,41,Local,Thursday
2024-01-04,13,1,M,29,Foreigner,Thursday
2024-01-04,13,1,M,66,Local,Thursday
2024-01-04,10,1,F,31,Local,Thursday
2024-01-04,11,1,M,37,Local,Thursday
2024-01-04,14,1,M,49,Local,Thursday
2024-01-04,14,1,M,56,Local,Thursday
2024-01-04,16,1,M,57,Local,Thursday
2024-01-04,14,1,M,24,Foreigner,Thursday
2024-01-04,15,1,M,45,Foreigner,Thursday
2024-01-04,11,1,M,58,Foreigner,Thursday
2024-01-04,15,1,F,47,Local,Thursday
2024-01-04,18,1,M,27,Local,Thursday
2024-01-04,15,1,M,38,Local,Thursday
2024-01-04,12,1,M,57,Local,Thursday
2024-01-04,11,1,M,66,Local,Thursday
2024-01-04,13,1,M,56,Local,Thursday
2024-01-04,17,1,M,36,Local,Thursday
2024-01-04,16,1,M,41,Local,Thursday
2024-01-04,18,1,F,54,Local,Thursday
2024-01-04,17,1,M,45,Local,Thursday
2024-01-04,16,1,M,56,Local,Thursday
2024-01-04,14,1,F,25,Foreigner,Thursday
2024-01-04,12,1,M,56,Local,Thursday
2024-01-04,17,1,M,69,Foreigner,Thursday
2024-01-04,11,1,M,36,Local,Thursday
2024-01-04,14,1,F,66,Local,Thursday
2024-01-04,11,1,F,69,Local,Thursday
2024-01-04,18,1,M,20,Local,Thursday
2024-01-04,17,1,F,48,Local,Thursday
2024-01-04,15,1,M,65,Local,Thursday
2024-01-04,17,1,M,36,Foreigner,Thursday
2024-01-04,17,1,F,61,Local,Thursday
2024-01-04,10,1,M,34,Foreigner,Thursday
2024-01-04,15,1,F,62,Foreigner,Thursday
2024-01-04,17,1,M,34,Local,Thursday
2024-01-04,15,1,F,58,Foreigner,Thursday
2024-01-04,17,1,F,49,Local,Thursday
2024-01-04,10,1,M,25,Local,Thursday
2024-01-04,12,1,M,25,Local,Thursday
2024-01-04,17,1,F,39,Foreigner,Thursday
2024-01-04,18,1,M,47,Local,Thursday
2024-01-04,15,1,F,42,Foreigner,Thursday
2024-01-04,13,1,F,21,Foreigner,Thursday
2024-01-04,10,1,F,30,Local,Thursday
2024-01-04,11,1,F,45,Local,Thursday
2024-01-04,15,1,M,35,Local,Thursday
2024-01-04,14,1,M,26,Foreigner,Thursday
2024-01-04,13,1,M,69,Foreigner,Thursday
2024-01-04,12,1,M,58,Local,Thursday
2024-01-04,17,1,M,69,Local,Thursday
2024-01-04,17,1,M,27,Local,Thursday
2024-01-04,15,1,F,40,Foreigner,Thursday
2024-01-04,12,1,F,35,Local,Thursday
2024-01-04,15,1,F,60,Foreigner,Thursday
2024-01-04,14,1,F,58,Local,Thursday
2024-01-04,14,1,M,69,Local,Thursday
2024-01-04,10,1,M,44,Foreigner,Thursday
2024-01-04,16,1,F,51,Local,Thursday
2024-01-04,11,1,F,57,Local,Thursday
2024-01-04,18,1,F,59,Local,Thursday
2024-01-04,15,1,M,41,Local,Thursday
2024-01-04,10,1,M,48,Local,Thursday
2024-01-04,15,1,F,38,Local,Thursday
2024-01-04,16,1,M,43,Local,Thursday
2024-01-04,13,1,M,70,Local,Thursday
2024-01-04,12,1,M,19,Local,Thursday
2024-01-04,11,1,M,53,Local,Thursday
2024-01-04,13,1,M,21,Local,Thursday
2024-01-04,15,1,F,63,Local,Thursday
2024-01-04,17,1,F,41,Local,Thursday
2024-01-04,14,1,M,49,Local,Thursday
2024-01-04,12,1,F,44,Foreigner,Thursday
2024-01-04,12,1,F,38,Local,Thursday
2024-01-04,10,1,F,67,Local,Thursday
2024-01-04,18,1,F,25,Local,Thursday
2024-01-04,10,1,F,44,Local,Thursday
2024-01-04,10,1,F,28,Local,Thursday
2024-01-04,10,1,M,46,Foreigner,Thursday
2024-01-04,18,1,M,37,Local,Thursday
2024-01-04,14,1,F,44,Local,Thursday
2024-01-04,10,1,F,48,Local,Thursday
2024-01-04,11,1,F,52,Local,Thursday
2024-01-04,10,1,F,18,Foreigner,Thursday
2024-01-04,12,1,M,65,Local,Thursday
2024-01-04,18,1,M,47,Local,Thursday
2024-01-04,14,1,F,67,Local,Thursday
2024-01-04,17,1,F,38,Local,Thursday
2024-01-04,16,1,F,52,Local,Thursday
2024-01-04,16,1,F,38,Local,Thursday
2024-01-04,10,1,F,53,Local,Thursday
2024-01-04,11,1,M,63,Foreigner,Thursday
2024-01-04,13,1,F,30,Foreigner,Thursday
2024-01-04,14,1,M,69,Local,Thursday
2024-01-04,10,1,F,42,Foreigner,Thursday
2024-01-04,14,1,M,70,Local,Thursday
2024-01-04,15,1,F,23,Foreigner,Thursday
2024-01-04,14,1,F,61,Local,Thursday
2024-01-04,11,1,M,43,Foreigner,Thursday
2024-01-04,14,1,F,20,Foreigner,Thursday
2024-01-04,14,1,F,46,Local,Thursday
2024-01-04,18,1,F,46,Local,Thursday
2024-01-04,13,1,M,41,Local,Thursday
2024-01-04,16,1,F,32,Local,Thursday
2024-01-04,15,1,M,66,Local,Thursday
2024-01-04,16,1,M,55,Foreigner,Thursday
2024-01-04,17,1,M,70,Local,Thursday
2024-01-04,15,1,F,69,Local,Thursday
2024-01-04,18,1,F,48,Local,Thursday
2024-01-04,16,1,M,69,Foreigner,Thursday
2024-01-04,13,1,F,43,Local,Thursday
2024-01-04,10,1,F,63,Foreigner,Thursday
2024-01-04,11,1,F,28,Local,Thursday
2024-01-04,13,1,M,19,Local,Thursday
2024-01-04,12,1,M,58,Local,Thursday
2024-01-04,12,1,F,44,Local,Thursday
2024-01-04,11,1,F,61,Local,Thursday
2024-01-04,18,1,M,26,Foreigner,Thursday
2024-01-04,12,1,F,66,Local,Thursday
2024-01-04,13,1,F,25,Local,Thursday
2024-01-04,16,1,M,22,Local,Thursday
2024-01-04,10,1,M,45,Local,Thursday
2024-01-04,12,1,F,38,Local,Thursday
2024-01-05,14,1,M,23,Local,Friday
2024-01-05,12,1,M,35,Local,Friday
2024-01-05,16,1,F,54,Local,Friday
2024-01-05,13,1,F,29,Local,Friday
2024-01-05,12,1,M,66,Local,Friday
2024-01-05,17,1,F,26,Local,Friday
2024-01-05,16,1,F,23,Local,Friday
2024-01-05,10,1,M,37,Local,Friday
2024-01-05,12,1,M,34,Local,Friday
2024-01-05,16,1,M,69,Local,Friday
2024-01-05,13,1,F,27,Local,Friday
2024-01-05,12,1,M,28,Local,Friday
2024-01-05,11,1,M,63,Local,Friday
2024-01-05,18,1,F,27,Foreigner,Friday
2024-01-05,10,1,F,22,Foreigner,Friday
2024-01-05,12,1,M,61,Local,Friday
2024-01-05,10,1,M,62,Local,Friday
2024-01-05,16,1,M,67,Local,Friday
2024-01-05,16,1,F,67,Local,Friday
2024-01-05,11,1,F,36,Foreigner,Friday
2024-01-05,11,1,F,70,Local,Friday
2024-01-05,18,1,M,66,Local,Friday
2024-01-05,12,1,M,33,Foreigner,Friday
2024-01-05,15,1,F,65,Local,Friday
2024-01-05,16,1,M,20,Local,Friday
2024-01-05,17,1,M,44,Local,Friday
2024-01-05,10,1,M,50,Local,Friday
2024-01-05,12,1,M,21,Local,Friday
2024-01-05,16,1,M,37,Local,Friday
2024-01-05,15,1,M,38,Local,Friday
2024-01-05,10,1,M,45,Local,Friday
2024-01-05,14,1,M,70,Local,Friday
2024-01-05,11,1,M,67,Local,Friday
2024-01-05,10,1,M,27,Local,Friday
2024-01-05,12,1,F,20,Local,Friday
2024-01-05,16,1,M,42,Local,Friday
2024-01-05,16,1,M,33,Local,Friday
2024-01-05,18,1,M,21,Foreigner,Friday
2024-01-05,11,1,F,36,Local,Friday
2024-01-05,18,1,F,36,Local,Friday
2024-01-05,13,1,F,26,Local,Friday
2024-01-05,13,1,M,41,Local,Friday
2024-01-05,13,1,F,26,Local,Friday
2024-01-05,12,1,F,55,Foreigner,Friday
2024-01-05,12,1,M,48,Local,Friday
2024-01-05,16,1,M,19,Foreigner,Friday
2024-01-05,12,1,F,56,Foreigner,Friday
2024-01-05,10,1,M,43,Foreigner,Friday
2024-01-05,13,1,F,34,Foreigner,Friday
2024-01-05,15,1,M,32,Local,Friday
2024-01-05,11,1,F,69,Local,Friday
2024-01-05,15,1,M,58,Foreigner,Friday
2024-01-05,12,1,M,66,Foreigner,Friday
2024-01-05,13,1,F,59,Local,Friday
2024-01-05,11,1,F,68,Local,Friday
2024-01-05,10,1,M,40,Local,Friday
2024-01-05,16,1,M,39,Local,Friday
2024-01-05,14,1,M,37,Local,Friday
2024-01-05,14,1,M,26,Foreigner,Friday
2024-01-05,10,1,F,40,Local,Friday
2024-01-05,16,1,M,39,Local,Friday
2024-01-05,14,1,F,39,Local,Friday
2024-01-05,12,1,F,19,Foreigner,Friday
2024-01-05,11,1,F,22,Local,Friday
2024-01-05,11,1,M,64,Foreigner,Friday
2024-01-05,15,1,F,63,Local,Friday
2024-01-05,16,1,F,45,Foreigner,Friday
2024-01-05,17,1,F,58,Local,Friday
2024-01-05,15,1,M,25,Local,Friday
2024-01-05,10,1,F,54,Local,Friday
2024-01-05,14,1,M,31,Local,Friday
2024-01-05,13,1,M,62,Foreigner,Friday
2024-01-05,13,1,F,65,Foreigner,Friday
2024-01-05,17,1,M,56,Local,Friday
2024-01-05,18,1,F,54,Local,Friday
2024-01-05,11,1,M,21,Local,Friday
2024-01-05,17,1,F,55,Local,Friday
2024-01-05,16,1,M,54,Foreigner,Friday
2024-01-05,11,1,F,18,Local,Friday
2024-01-05,10,1,F,57,Local,Friday
2024-01-05,16,1,M,37,Local,Friday
2024-01-05,12,1,M,20,Foreigner,Friday
2024-01-05,10,1,F,31,Foreigner,Friday
2024-01-05,15,1,M,38,Local,Friday
2024-01-05,11,1,F,35,Local,Friday
2024-01-05,10,1,F,24,Local,Friday
2024-01-05,17,1,F,37,Local,Friday
2024-01-05,11,1,F,70,Local,Friday
2024-01-05,15,1,F,55,Local,Friday
2024-01-05,17,1,F,33,Local,Friday
2024-01-05,12,1,F,65,Local,Friday
2024-01-05,11,1,F,62,Local,Friday
2024-01-05,11,1,F,70,Foreigner,Friday
2024-01-05,14,1,M,42,Local,Friday
2024-01-05,16,1,M,46,Foreigner,Friday
2024-01-05,17,1,M,44,Local,Friday
2024-01-05,10,1,M,54,Foreigner,Friday
2024-01-05,14,1,M,18,Foreigner,Friday
2024-01-05,16,1,M,51,Local,Friday
2024-01-05,11,1,F,32,Local,Friday
2024-01-05,18,1,F,65,Local,Friday
2024-01-05,14,1,F,48,Local,Friday
2024-01-05,10,1,F,52,Local,Friday
2024-01-05,17,1,F,44,Local,Friday
2024-01-05,11,1,M,33,Local,Friday
2024-01-05,14,1,M,21,Local,Friday
2024-01-05,16,1,F,51,Local,Friday
2024-01-05,11,1,F,43,Foreigner,Friday
2024-01-05,15,1,F,39,Foreigner,Friday
2024-01-05,16,1,M,42,Foreigner,Friday
2024-01-05,18,1,M,45,Local,Friday
2024-01-05,11,1,F,35,Local,Friday
2024-01-05,14,1,F,30,Foreigner,Friday
2024-01-05,17,1,F,52,Local,Friday
2024-01-05,18,1,F,43,Local,Friday
2024-01-05,11,1,M,59,Local,Friday
2024-01-05,17,1,F,55,Local,Friday
2024-01-05,11,1,F,34,Local,Friday
2024-01-05,16,1,M,33,Local,Friday
2024-01-05,18,1,M,63,Local,Friday
2024-01-05,12,1,F,24,Local,Friday
2024-01-05,17,1,F,63,Local,Friday
2024-01-05,15,1,M,45,Local,Friday
2024-01-05,15,1,F,66,Local,Friday
2024-01-05,14,1,M,62,Local,Friday
2024-01-05,16,1,M,53,Local,Friday
2024-01-05,18,1,M,23,Foreigner,Friday
2024-01-05,18,1,M,66,Foreigner,Friday
2024-01-05,16,1,M,31,Local,Friday
2024-01-05,11,1,M,42,Local,Friday
2024-01-05,13,1,F,34,Local,Friday
2024-01-05,15,1,M,66,Foreigner,Friday
2024-01-05,10,1,F,18,Foreigner,Friday
2024-01-05,12,1,M,61,Local,Friday
2024-01-05,16,1,F,70,Foreigner,Friday
2024-01-05,12,1,F,23,Foreigner,Friday
2024-01-05,17,1,F,53,Local,Friday
2024-01-05,11,1,F,25,Local,Friday
2024-01-05,13,1,M,19,Foreigner,Friday
2024-01-05,16,1,M,56,Local,Friday
2024-01-05,17,1,M,48,Foreigner,Friday
2024-01-05,10,1,F,32,Local,Friday
2024-01-05,17,1,M,21,Local,Friday
2024-01-05,14,1,F,19,Local,Friday
2024-01-05,18,1,F,33,Local,Friday
2024-01-05,13,1,F,38,Foreigner,Friday
2024-01-05,16,1,F,45,Local,Friday
2024-01-05,16,1,F,51,Local,Friday
2024-01-05,17,1,M,65,Foreigner,Friday
2024-01-05,14,1,F,25,Local,Friday
2024-01-05,11,1,M,61,Local,Friday
2024-01-05,12,1,F,44,Foreigner,Friday
2024-01-05,18,1,M,32,Local,Friday
2024-01-05,10,1,M,35,Local,Friday
2024-01-05,13,1,M,65,Local,Friday
2024-01-05,15,1,M,68,Foreigner,Friday
2024-01-05,14,1,M,58,Foreigner,Friday
2024-01-05,15,1,F,22,Foreigner,Friday
2024-01-05,15,1,M,55,Foreigner,Friday
2024-01-05,16,1,M,29,Local,Friday
2024-01-05,13,1,F,36,Local,Friday
2024-01-05,13,1,M,30,Local,Friday
2024-01-05,18,1,F,53,Foreigner,Friday
2024-01-05,12,1,M,26,Local,Friday
2024-01-05,14,1,F,66,Local,Friday
2024-01-05,15,1,F,68,Local,Friday
2024-01-05,15,1,F,68,Local,Friday
2024-01-05,10,1,F,24,Foreigner,Friday
2024-01-05,13,1,F,49,Foreigner,Friday
2024-01-05,12,1,F,68,Local,Friday
2024-01-05,14,1,F,53,Local,Friday
2024-01-05,18,1,F,37,Local,Friday
2024-01-05,17,1,M,24,Foreigner,Friday
2024-01-05,10,1,M,29,Local,Friday
2024-01-05,14,1,M,70,Local,Friday
2024-01-05,11,1,F,64,Foreigner,Friday
2024-01-05,18,1,F,45,Foreigner,Friday
2024-01-05,18,1,M,64,Local,Friday
2024-01-05,11,1,M,61,Local,Friday
2024-01-05,17,1,M,49,Foreigner,Friday
2024-01-05,11,1,F,66,Local,Friday
2024-01-05,14,1,F,49,Local,Friday
2024-01-05,13,1,F,26,Local,Friday
2024-01-05,10,1,F,19,Local,Friday
2024-01-05,18,1,M,68,Local,Friday
2024-01-05,11,1,M,37,Local,Friday
2024-01-06,12,1,M,30,Foreigner,Saturday
2024-01-06,13,1,M,22,Local,Saturday
2024-01-06,10,1,F,67,Local,Saturday
2024-01-06,10,1,F,53,Local,Saturday
2024-01-06,15,1,F,45,Local,Saturday
2024-01-06,13,1,M,31,Local,Saturday
2024-01-06,17,1,M,35,Local,Saturday
2024-01-06,16,1,M,30,Foreigner,Saturday
2024-01-06,15,1,F,55,Local,Saturday
2024-01-06,17,1,M,33,Foreigner,Saturday
2024-01-06,16,1,F,47,Local,Saturday
2024-01-06,12,1,F,39,Local,Saturday
2024-01-06,18,1,M,24,Local,Saturday
2024-01-06,15,1,M,32,Local,Saturday
2024-01-06,11,1,M,41,Local,Saturday
2024-01-06,15,1,M,39,Local,Saturday
2024-01-06,17,1,M,41,Foreigner,Saturday
2024-01-06,10,1,F,66,Local,Saturday
2024-01-06,17,1,M,46,Local,Saturday
2024-01-06,10,1,M,22,Local,Saturday
2024-01-06,16,1,F,64,Local,Saturday
2024-01-06,17,1,M,41,Local,Saturday
2024-01-06,15,1,F,36,Local,Saturday
2024-01-06,11,1,M,57,Local,Saturday
2024-01-06,18,1,M,24,Local,Saturday
2024-01-06,10,1,M,21,Foreigner,Saturday
2024-01-06,16,1,M,32,Local,Saturday
2024-01-06,10,1,F,44,Local,Saturday
2024-01-06,11,1,M,26,Foreigner,Saturday
2024-01-06,12,1,F,56,Local,Saturday
2024-01-06,12,1,M,46,Local,Saturday
2024-01-06,10,1,M,46,Foreigner,Saturday
2024-01-06,12,1,F,54,Foreigner,Saturday
2024-01-06,11,1,M,61,Local,Saturday
2024-01-06,18,1,F,58,Local,Saturday
2024-01-06,18,1,M,69,Local,Saturday
2024-01-06,18,1,M,48,Local,Saturday
2024-01-06,16,1,F,53,Foreigner,Saturday
2024-01-06,14,1,F,65,Local,Saturday
2024-01-06,12,1,M,29,Local,Saturday
2024-01-06,12,1,F,62,Foreigner,Saturday
2024-01-06,12,1,M,70,Local,Saturday
2024-01-06,14,1,F,48,Foreigner,Saturday
2024-01-06,15,1,F,27,Local,Saturday
2024-01-06,10,1,M,24,Local,Saturday
2024-01-06,15,1,M,66,Foreigner,Saturday
2024-01-06,13,1,M,56,Local,Saturday
2024-01-06,13,1,M,21,Local,Saturday
2024-01-06,13,1,F,65,Foreigner,Saturday
2024-01-06,11,1,M,63,Local,Saturday
2024-01-06,14,1,F,21,Local,Saturday
2024-01-06,14,1,F,66,Foreigner,Saturday
2024-01-06,17,1,M,20,Local,Saturday
2024-01-06,14,1,M,25,Foreigner,Saturday
2024-01-06,16,1,F,37,Foreigner,Saturday
2024-01-06,13,1,M,56,Foreigner,Saturday
2024-01-06,15,1,M,50,Local,Saturday
2024-01-06,11,1,M,35,Foreigner,Saturday
2024-01-06,15,1,M,29,Local,Saturday
2024-01-06,10,1,F,56,Local,Saturday
2024-01-06,16,1,F,58,Foreigner,Saturday
2024-01-06,17,1,M,41,Local,Saturday
2024-01-06,10,1,M,45,Local,Saturday
2024-01-06,11,1,M,52,Foreigner,Saturday
2024-01-06,12,1,F,37,Foreigner,Saturday
2024-01-06,18,1,F,26,Local,Saturday
2024-01-06,18,1,F,51,Local,Saturday
2024-01-06,14,1,M,25,Local,Saturday
2024-01-06,12,1,F,48,Foreigner,Saturday
2024-01-06,15,1,M,18,Local,Saturday
2024-01-06,10,1,M,70,Local,Saturday
2024-01-06,16,1,F,32,Local,Saturday
2024-01-06,14,1,M,26,Local,Saturday
2024-01-06,11,1,F,70,Local,Saturday
2024-01-06,11,1,M,55,Local,Saturday
2024-01-06,10,1,F,34,Local,Saturday
2024-01-06,18,1,F,54,Local,Saturday
2024-01-06,14,1,M,51,Local,Saturday
2024-01-06,16,1,M,37,Local,Saturday
2024-01-06,13,1,F,29,Local,Saturday
2024-01-06,12,1,M,70,Local,Saturday
2024-01-06,10,1,F,25,Local,Saturday
2024-01-06,12,1,M,39,Foreigner,Saturday
2024-01-06,18,1,M,58,Local,Saturday
2024-01-06,15,1,F,45,Foreigner,Saturday
2024-01-06,12,1,F,59,Local,Saturday
2024-01-06,12,1,F,69,Local,Saturday
2024-01-06,18,1,M,54,Local,Saturday
2024-01-06,18,1,F,65,Local,Saturday
2024-01-06,13,1,F,57,Local,Saturday
2024-01-06,18,1,F,56,Local,Saturday
2024-01-06,15,1,F,66,Local,Saturday
2024-01-06,16,1,M,55,Local,Saturday
2024-01-06,13,1,M,63,Foreigner,Saturday
2024-01-06,17,1,M,45,Local,Saturday
2024-01-06,13,1,F,60,Local,Saturday
2024-01-06,17,1,M,49,Local,Saturday
2024-01-06,17,1,F,51,Local,Saturday
2024-01-06,15,1,M,40,Local,Saturday
2024-01-06,18,1,M,58,Local,Saturday
2024-01-06,12,1,M,22,Foreigner,Saturday
2024-01-06,16,1,F,33,Local,Saturday
2024-01-06,11,1,M,63,Local,Saturday
2024-01-06,13,1,M,66,Local,Saturday
2024-01-06,15,1,M,67,Local,Saturday
2024-01-06,18,1,M,58,Local,Saturday
2024-01-06,13,1,M,23,Local,Saturday
2024-01-06,10,1,F,38,Local,Saturday
2024-01-06,13,1,F,22,Local,Saturday
2024-01-06,12,1,M,26,Foreigner,Saturday
2024-01-06,11,1,M,37,Local,Saturday
2024-01-06,18,1,F,69,Local,Saturday
2024-01-06,10,1,M,69,Local,Saturday
2024-01-06,17,1,M,47,Foreigner,Saturday
2024-01-06,11,1,F,51,Local,Saturday
2024-01-06,15,1,F,34,Local,Saturday
2024-01-06,10,1,M,31,Local,Saturday
2024-01-06,17,1,M,46,Foreigner,Saturday
2024-01-06,11,1,M,36,Local,Saturday
2024-01-06,16,1,F,39,Local,Saturday
2024-01-06,15,1,M,55,Foreigner,Saturday
2024-01-06,14,1,M,37,Local,Saturday
2024-01-06,17,1,F,70,Local,Saturday
2024-01-06,18,1,M,58,Local,Saturday
